ocr_id,citizen_id,document_type,extracted_data_json,confidence_score
7438,1733,bank_passbook,"{""name"": ""Dilip Nishad"", ""account_number"": ""110532101895"", ""ifsc"": ""SBIN027481"", ""bank_name"": ""Canara Bank"", ""balance"": 37865}",87
7439,1991,income_certificate,"{""name"": ""Virendra Soni"", ""annual_income"": ""Colony 4"", ""district"": ""Bijapur"", ""issued_by"": ""Tehsildar Bijapur"", ""financial_year"": ""2024-25""}",98
7440,1034,caste_certificate,"{""name"": ""Sanjay Mishra"", ""caste"": ""General"", ""district"": ""Balrampur"", ""certificate_number"": ""CG/BAL/16976""}",71
7441,1639,income_certificate,"{""name"": ""Rajesh Verma"", ""annual_income"": ""Ward 4"", ""district"": ""Balod"", ""issued_by"": ""Tehsildar Balod"", ""financial_year"": ""2024-25""}",91
7442,1751,bank_passbook,"{""name"": ""Brijlal Tandon"", ""account_number"": ""700735229430"", ""ifsc"": ""SBIN036490"", ""bank_name"": ""Bank of Baroda"", ""balance"": 149871}",90
7443,1117,income_certificate,"{""name"": ""Bharat Mandavi"", ""annual_income"": ""Gariaband Nagar"", ""district"": ""Gariaband"", ""issued_by"": ""Tehsildar Gariaband"", ""financial_year"": ""2024-25""}",96
7444,1210,income_certificate,"{""name"": ""Seema Chandel"", ""annual_income"": ""Rajnandgaon Nagar"", ""district"": ""Rajnandgaon"", ""issued_by"": ""Tehsildar Rajnandgaon"", ""financial_year"": ""2024-25""}",73
7445,1390,aadhaar,"{""name"": ""Sanjay Mishra"", ""dob"": ""1969-12-28"", ""aadhar_number"": ""241039773973"", ""address"": ""741, Gandhi Chowk, Mungeli"", ""gender"": ""Male""}",70
7446,1384,bank_passbook,"{""name"": ""Savita Bai"", ""account_number"": ""881127568817"", ""ifsc"": ""SBIN038140"", ""bank_name"": ""PNB"", ""balance"": 70546}",92
7447,1078,bank_passbook,"{""name"": ""Bimla Mishra 9"", ""account_number"": ""251326456656"", ""ifsc"": ""SBIN099553"", ""bank_name"": ""Bank of Baroda"", ""balance"": 49995}",92
7448,1462,domicile_certificate,"{""name"": ""Mohan Thakur"", ""dob"": ""1998-01-17"", ""district"": ""Balod"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 15}",81
7449,1152,aadhaar,"{""name"": ""Ramkumar Lahre"", ""dob"": ""1951-11-29"", ""aadhar_number"": ""312073564757"", ""address"": ""191, Main Road, Kanker"", ""gender"": ""Male""}",98
7450,1168,aadhaar,"{""name"": ""Harish Tiwari"", ""dob"": ""1957-03-15"", ""aadhar_number"": ""817703886086"", ""address"": ""738, Station Road, Balod"", ""gender"": ""Male""}",77
7451,1115,aadhaar,"{""name"": ""Suresh Yadav"", ""dob"": ""2000-08-12"", ""aadhar_number"": ""421689421044"", ""address"": ""19, Main Road, Kabirdham"", ""gender"": ""Male""}",83
7452,1479,bank_passbook,"{""name"": ""Chanda Thakur"", ""account_number"": ""896056393136"", ""ifsc"": ""SBIN048028"", ""bank_name"": ""PNB"", ""balance"": 139708}",98
7453,1763,income_certificate,"{""name"": ""Brijlal Tandon 4"", ""annual_income"": ""Village KU"", ""district"": ""Kanker"", ""issued_by"": ""Tehsildar Kanker"", ""financial_year"": ""2024-25""}",75
7454,1912,domicile_certificate,"{""name"": ""Santosh Dewangan"", ""dob"": ""1978-03-05"", ""district"": ""Bilaspur"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 36}",91
7455,1028,aadhaar,"{""name"": ""Kamla Sahu"", ""dob"": ""1948-11-16"", ""aadhar_number"": ""398214658404"", ""address"": ""426, Nehru Nagar, Baloda Bazar"", ""gender"": ""Female""}",93
7456,1776,aadhaar,"{""name"": ""Suresh Yadav"", ""dob"": ""1955-11-20"", ""aadhar_number"": ""113484339133"", ""address"": ""382, Nehru Nagar, Surajpur"", ""gender"": ""Male""}",82
7457,1457,bank_passbook,"{""name"": ""Umesh Dhruv"", ""account_number"": ""220735038421"", ""ifsc"": ""SBIN066755"", ""bank_name"": ""Canara Bank"", ""balance"": 141775}",83
7458,1755,income_certificate,"{""name"": ""Rani Netam"", ""annual_income"": ""Ward 1"", ""district"": ""Gariaband"", ""issued_by"": ""Tehsildar Gariaband"", ""financial_year"": ""2024-25""}",89
7459,1008,income_certificate,"{""name"": ""Kiran Banjare 7"", ""annual_income"": ""Colony 5"", ""district"": ""Surguja"", ""issued_by"": ""Tehsildar Surguja"", ""financial_year"": ""2024-25""}",80
7460,1099,caste_certificate,"{""name"": ""Vandana Nishad"", ""caste"": ""SC"", ""district"": ""Raigarh"", ""certificate_number"": ""CG/RAI/34746""}",86
7461,1407,caste_certificate,"{""name"": ""Rajesh Verma"", ""caste"": ""SC"", ""district"": ""Surguja"", ""certificate_number"": ""CG/SUR/32188""}",83
7462,1454,income_certificate,"{""name"": ""Rajesh Verma 4"", ""annual_income"": ""Colony 1"", ""district"": ""Jashpur"", ""issued_by"": ""Tehsildar Jashpur"", ""financial_year"": ""2024-25""}",94
7463,1017,income_certificate,"{""name"": ""Shanta Markam"", ""annual_income"": ""Ward 7"", ""district"": ""Bilaspur"", ""issued_by"": ""Tehsildar Bilaspur"", ""financial_year"": ""2024-25""}",75
7464,1042,bank_passbook,"{""name"": ""Prakash Pandey 8"", ""account_number"": ""428880129763"", ""ifsc"": ""SBIN020966"", ""bank_name"": ""Canara Bank"", ""balance"": 89606}",76
7465,1657,aadhaar,"{""name"": ""Ashok Patle 7"", ""dob"": ""1947-08-11"", ""aadhar_number"": ""058561547315"", ""address"": ""582, Gandhi Chowk, Bemetara"", ""gender"": ""Male""}",79
7466,1969,aadhaar,"{""name"": ""Suresh Yadav 7"", ""dob"": ""1954-02-07"", ""aadhar_number"": ""327639904600"", ""address"": ""499, Indira Nagar, Narayanpur"", ""gender"": ""Male""}",81
7467,1811,income_certificate,"{""name"": ""Ravi Gupta 4"", ""annual_income"": ""Ward 13"", ""district"": ""Kabirdham"", ""issued_by"": ""Tehsildar Kabirdham"", ""financial_year"": ""2024-25""}",72
7468,1623,bank_passbook,"{""name"": ""Suresh Yadav"", ""account_number"": ""955905428782"", ""ifsc"": ""SBIN019733"", ""bank_name"": ""SBI"", ""balance"": 90841}",70
7469,1459,caste_certificate,"{""name"": ""Dilip Nishad"", ""caste"": ""SC"", ""district"": ""Baloda Bazar"", ""certificate_number"": ""CG/BAL/51907""}",70
7470,1541,caste_certificate,"{""name"": ""Jagdish Porte"", ""caste"": ""SC"", ""district"": ""Bemetara"", ""certificate_number"": ""CG/BEM/75772""}",80
7471,1168,bank_passbook,"{""name"": ""Harish Tiwari"", ""account_number"": ""552222318138"", ""ifsc"": ""SBIN074145"", ""bank_name"": ""Canara Bank"", ""balance"": 17327}",77
7472,1801,domicile_certificate,"{""name"": ""Laxmi Tiwari 7"", ""dob"": ""1993-06-16"", ""district"": ""Jashpur"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 37}",78
7473,1447,domicile_certificate,"{""name"": ""Hemant Kosare"", ""dob"": ""1953-01-04"", ""district"": ""Jashpur"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 36}",71
7474,1752,aadhaar,"{""name"": ""Mamta Dewangan"", ""dob"": ""1994-10-08"", ""aadhar_number"": ""764000687586"", ""address"": ""910, Nehru Nagar, Gariaband"", ""gender"": ""Female""}",87
7475,1671,income_certificate,"{""name"": ""Seema Chandel"", ""annual_income"": ""Colony 12"", ""district"": ""Durg"", ""issued_by"": ""Tehsildar Durg"", ""financial_year"": ""2024-25""}",70
7476,1667,domicile_certificate,"{""name"": ""Ashok Patle"", ""dob"": ""1975-11-12"", ""district"": ""Bastar"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 30}",78
7477,1676,caste_certificate,"{""name"": ""Dilip Nishad"", ""caste"": ""General"", ""district"": ""Jashpur"", ""certificate_number"": ""CG/JAS/15287""}",80
7478,1957,bank_passbook,"{""name"": ""Ashok Patle"", ""account_number"": ""453185007648"", ""ifsc"": ""SBIN052948"", ""bank_name"": ""SBI"", ""balance"": 23075}",85
7479,1925,income_certificate,"{""name"": ""Ashok Patle"", ""annual_income"": ""Village RP"", ""district"": ""Kabirdham"", ""issued_by"": ""Tehsildar Kabirdham"", ""financial_year"": ""2024-25""}",84
7480,1172,domicile_certificate,"{""name"": ""Hemant Kosare"", ""dob"": ""1997-11-06"", ""district"": ""Balrampur"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 33}",77
7481,1953,income_certificate,"{""name"": ""Dilip Nishad 2"", ""annual_income"": ""Kondagaon Nagar"", ""district"": ""Kondagaon"", ""issued_by"": ""Tehsildar Kondagaon"", ""financial_year"": ""2024-25""}",87
7482,1192,bank_passbook,"{""name"": ""Santosh Dewangan"", ""account_number"": ""228959823606"", ""ifsc"": ""SBIN081715"", ""bank_name"": ""PNB"", ""balance"": 35193}",70
7483,1370,aadhaar,"{""name"": ""Jagdish Porte"", ""dob"": ""1955-05-05"", ""aadhar_number"": ""488319213424"", ""address"": ""841, Nehru Nagar, Kabirdham"", ""gender"": ""Male""}",72
7484,1770,income_certificate,"{""name"": ""Jyoti Porte"", ""annual_income"": ""Rajnandgaon Nagar"", ""district"": ""Rajnandgaon"", ""issued_by"": ""Tehsildar Rajnandgaon"", ""financial_year"": ""2024-25""}",72
7485,1847,income_certificate,"{""name"": ""Laxmi Tiwari"", ""annual_income"": ""Surajpur Nagar"", ""district"": ""Surajpur"", ""issued_by"": ""Tehsildar Surajpur"", ""financial_year"": ""2024-25""}",78
7486,1029,domicile_certificate,"{""name"": ""Naresh Chandel"", ""dob"": ""1968-11-26"", ""district"": ""Bemetara"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 17}",97
7487,1393,bank_passbook,"{""name"": ""Hema Sinha"", ""account_number"": ""177442701759"", ""ifsc"": ""SBIN090996"", ""bank_name"": ""HDFC"", ""balance"": 11365}",81
7488,1031,income_certificate,"{""name"": ""Meena Lahre"", ""annual_income"": ""Colony 10"", ""district"": ""Surguja"", ""issued_by"": ""Tehsildar Surguja"", ""financial_year"": ""2024-25""}",79
7489,1043,domicile_certificate,"{""name"": ""Bimla Mishra"", ""dob"": ""1976-09-07"", ""district"": ""Sukma"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 25}",72
7490,1068,domicile_certificate,"{""name"": ""Durga Mandavi 9"", ""dob"": ""1946-12-29"", ""district"": ""Jashpur"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 22}",97
7491,1974,domicile_certificate,"{""name"": ""Urmila Dhruv"", ""dob"": ""1939-10-22"", ""district"": ""Balod"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 9}",93
7492,1091,domicile_certificate,"{""name"": ""Kiran Banjare"", ""dob"": ""1956-09-09"", ""district"": ""Baloda Bazar"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 8}",91
7493,1403,caste_certificate,"{""name"": ""Jyoti Porte"", ""caste"": ""ST"", ""district"": ""Gariaband"", ""certificate_number"": ""CG/GAR/80879""}",81
7494,1962,domicile_certificate,"{""name"": ""Hemant Kosare"", ""dob"": ""1940-07-07"", ""district"": ""Raipur"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 32}",99
7495,1523,bank_passbook,"{""name"": ""Pushpa Devi"", ""account_number"": ""792328295300"", ""ifsc"": ""SBIN096161"", ""bank_name"": ""SBI"", ""balance"": 43867}",98
7496,1979,caste_certificate,"{""name"": ""Brijlal Tandon"", ""caste"": ""OBC"", ""district"": ""Dantewada"", ""certificate_number"": ""CG/DAN/17341""}",84
7497,1756,bank_passbook,"{""name"": ""Mukesh Yadav 2"", ""account_number"": ""435115853384"", ""ifsc"": ""SBIN093194"", ""bank_name"": ""Bank of Baroda"", ""balance"": 143350}",91
7498,1083,income_certificate,"{""name"": ""Bharat Mandavi"", ""annual_income"": ""Ward 7"", ""district"": ""Raigarh"", ""issued_by"": ""Tehsildar Raigarh"", ""financial_year"": ""2024-25""}",87
7499,1674,bank_passbook,"{""name"": ""Vijay Singh"", ""account_number"": ""731877608663"", ""ifsc"": ""SBIN018184"", ""bank_name"": ""SBI"", ""balance"": 27161}",94
7500,1972,caste_certificate,"{""name"": ""Anil Sharma"", ""caste"": ""OBC"", ""district"": ""Kanker"", ""certificate_number"": ""CG/KAN/53944""}",92
7501,1417,domicile_certificate,"{""name"": ""Brijlal Tandon"", ""dob"": ""1953-11-05"", ""district"": ""Mungeli"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 30}",84
7502,1450,domicile_certificate,"{""name"": ""Brijlal Tandon"", ""dob"": ""1958-06-16"", ""district"": ""Janjgir-Champa"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 9}",88
7503,1882,caste_certificate,"{""name"": ""Pushpa Devi"", ""caste"": ""General"", ""district"": ""Gariaband"", ""certificate_number"": ""CG/GAR/26940""}",78
7504,1579,domicile_certificate,"{""name"": ""Dinesh Patel"", ""dob"": ""1996-04-04"", ""district"": ""Kondagaon"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 6}",73
7505,1496,aadhaar,"{""name"": ""Dinesh Patel"", ""dob"": ""1993-07-17"", ""aadhar_number"": ""556684732365"", ""address"": ""110, Station Road, Raigarh"", ""gender"": ""Male""}",88
7506,1157,aadhaar,"{""name"": ""Sunil Netam 2"", ""dob"": ""1936-03-27"", ""aadhar_number"": ""948014138113"", ""address"": ""370, Indira Nagar, Raigarh"", ""gender"": ""Male""}",84
7507,1433,caste_certificate,"{""name"": ""Sushila Pandey"", ""caste"": ""ST"", ""district"": ""Mahasamund"", ""certificate_number"": ""CG/MAH/53398""}",72
7508,1955,domicile_certificate,"{""name"": ""Ashok Patle 2"", ""dob"": ""1974-04-03"", ""district"": ""Kondagaon"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 34}",94
7509,1818,aadhaar,"{""name"": ""Savita Bai"", ""dob"": ""1960-08-02"", ""aadhar_number"": ""010162600802"", ""address"": ""343, Nehru Nagar, Baloda Bazar"", ""gender"": ""Female""}",74
7510,1906,income_certificate,"{""name"": ""Harish Tiwari"", ""annual_income"": ""Ward 10"", ""district"": ""Raipur"", ""issued_by"": ""Tehsildar Raipur"", ""financial_year"": ""2024-25""}",91
7511,1211,bank_passbook,"{""name"": ""Hema Sinha"", ""account_number"": ""374895930492"", ""ifsc"": ""SBIN055876"", ""bank_name"": ""PNB"", ""balance"": 81041}",84
7512,1517,income_certificate,"{""name"": ""Shanta Markam 8"", ""annual_income"": ""Ward 24"", ""district"": ""Mungeli"", ""issued_by"": ""Tehsildar Mungeli"", ""financial_year"": ""2024-25""}",84
7513,1472,income_certificate,"{""name"": ""Mamta Dewangan"", ""annual_income"": ""Kabirdham Nagar"", ""district"": ""Kabirdham"", ""issued_by"": ""Tehsildar Kabirdham"", ""financial_year"": ""2024-25""}",80
7514,1883,income_certificate,"{""name"": ""Sanjay Mishra"", ""annual_income"": ""Colony 3"", ""district"": ""Narayanpur"", ""issued_by"": ""Tehsildar Narayanpur"", ""financial_year"": ""2024-25""}",93
7515,1153,aadhaar,"{""name"": ""Geeta Sharma 5"", ""dob"": ""1969-04-18"", ""aadhar_number"": ""183764520881"", ""address"": ""790, Nehru Nagar, Raipur"", ""gender"": ""Female""}",89
7516,1940,caste_certificate,"{""name"": ""Ramesh Kumar 8"", ""caste"": ""OBC"", ""district"": ""Bastar"", ""certificate_number"": ""CG/BAS/93376""}",88
7517,1660,income_certificate,"{""name"": ""Brijlal Tandon"", ""annual_income"": ""Colony 10"", ""district"": ""Kanker"", ""issued_by"": ""Tehsildar Kanker"", ""financial_year"": ""2024-25""}",87
7518,1275,bank_passbook,"{""name"": ""Manju Tandon"", ""account_number"": ""712307839795"", ""ifsc"": ""SBIN072167"", ""bank_name"": ""PNB"", ""balance"": 95571}",92
7519,1515,domicile_certificate,"{""name"": ""Ramkumar Lahre"", ""dob"": ""2000-08-14"", ""district"": ""Dantewada"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 16}",84
7520,1981,income_certificate,"{""name"": ""Dinesh Patel"", ""annual_income"": ""Ward 2"", ""district"": ""Narayanpur"", ""issued_by"": ""Tehsildar Narayanpur"", ""financial_year"": ""2024-25""}",89
7521,1623,income_certificate,"{""name"": ""Suresh Yadav"", ""annual_income"": ""Village WE"", ""district"": ""Kanker"", ""issued_by"": ""Tehsildar Kanker"", ""financial_year"": ""2024-25""}",76
7522,1644,caste_certificate,"{""name"": ""Kailash Banjare"", ""caste"": ""OBC"", ""district"": ""Balrampur"", ""certificate_number"": ""CG/BAL/71944""}",98
7523,1701,aadhaar,"{""name"": ""Durga Mandavi 8"", ""dob"": ""1976-04-24"", ""aadhar_number"": ""193759192267"", ""address"": ""929, Main Road, Dantewada"", ""gender"": ""Female""}",75
7524,1717,caste_certificate,"{""name"": ""Dilip Nishad"", ""caste"": ""ST"", ""district"": ""Surguja"", ""certificate_number"": ""CG/SUR/13933""}",98
7525,1836,bank_passbook,"{""name"": ""Virendra Soni"", ""account_number"": ""732402488680"", ""ifsc"": ""SBIN075933"", ""bank_name"": ""Canara Bank"", ""balance"": 112067}",76
7526,1732,bank_passbook,"{""name"": ""Sushila Pandey"", ""account_number"": ""683256172582"", ""ifsc"": ""SBIN050414"", ""bank_name"": ""Canara Bank"", ""balance"": 76020}",87
7527,1293,caste_certificate,"{""name"": ""Chandra Shekhar"", ""caste"": ""SC"", ""district"": ""Balrampur"", ""certificate_number"": ""CG/BAL/27736""}",91
7528,1466,income_certificate,"{""name"": ""Hemant Kosare"", ""annual_income"": ""Jashpur Nagar"", ""district"": ""Jashpur"", ""issued_by"": ""Tehsildar Jashpur"", ""financial_year"": ""2024-25""}",88
7529,1571,income_certificate,"{""name"": ""Hemant Kosare"", ""annual_income"": ""Ward 22"", ""district"": ""Baloda Bazar"", ""issued_by"": ""Tehsildar Baloda Bazar"", ""financial_year"": ""2024-25""}",80
7530,1741,domicile_certificate,"{""name"": ""Pushpa Devi"", ""dob"": ""1974-07-17"", ""district"": ""Surajpur"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 27}",74
7531,1728,income_certificate,"{""name"": ""Mohan Thakur"", ""annual_income"": ""Ward 5"", ""district"": ""Mahasamund"", ""issued_by"": ""Tehsildar Mahasamund"", ""financial_year"": ""2024-25""}",89
7532,1080,bank_passbook,"{""name"": ""Kanta Yadav 2"", ""account_number"": ""708738783217"", ""ifsc"": ""SBIN064566"", ""bank_name"": ""Canara Bank"", ""balance"": 107236}",75
7533,1808,income_certificate,"{""name"": ""Dilip Nishad"", ""annual_income"": ""Sukma Nagar"", ""district"": ""Sukma"", ""issued_by"": ""Tehsildar Sukma"", ""financial_year"": ""2024-25""}",85
7534,1255,caste_certificate,"{""name"": ""Kailash Banjare"", ""caste"": ""OBC"", ""district"": ""Surajpur"", ""certificate_number"": ""CG/SUR/39589""}",96
7535,1241,caste_certificate,"{""name"": ""Santosh Dewangan"", ""caste"": ""General"", ""district"": ""Bijapur"", ""certificate_number"": ""CG/BIJ/10389""}",82
7536,1646,income_certificate,"{""name"": ""Ramesh Kumar"", ""annual_income"": ""Ward 21"", ""district"": ""Jashpur"", ""issued_by"": ""Tehsildar Jashpur"", ""financial_year"": ""2024-25""}",71
7537,1873,aadhaar,"{""name"": ""Mahesh Sahu"", ""dob"": ""1999-05-05"", ""aadhar_number"": ""421959730912"", ""address"": ""839, Station Road, Sukma"", ""gender"": ""Male""}",83
7538,1435,income_certificate,"{""name"": ""Umesh Dhruv"", ""annual_income"": ""Ward 4"", ""district"": ""Kondagaon"", ""issued_by"": ""Tehsildar Kondagaon"", ""financial_year"": ""2024-25""}",77
7539,1277,aadhaar,"{""name"": ""Deepak Sinha"", ""dob"": ""1954-02-18"", ""aadhar_number"": ""141614150937"", ""address"": ""266, Nehru Nagar, Surguja"", ""gender"": ""Male""}",73
7540,1269,income_certificate,"{""name"": ""Prakash Pandey"", ""annual_income"": ""Kondagaon Nagar"", ""district"": ""Kondagaon"", ""issued_by"": ""Tehsildar Kondagaon"", ""financial_year"": ""2024-25""}",72
7541,1384,domicile_certificate,"{""name"": ""Savita Bai"", ""dob"": ""1961-10-08"", ""district"": ""Jashpur"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 17}",78
7542,1904,caste_certificate,"{""name"": ""Hema Sinha"", ""caste"": ""General"", ""district"": ""Kanker"", ""certificate_number"": ""CG/KAN/33206""}",97
7543,1426,income_certificate,"{""name"": ""Jagdish Porte"", ""annual_income"": ""Ward 3"", ""district"": ""Mahasamund"", ""issued_by"": ""Tehsildar Mahasamund"", ""financial_year"": ""2024-25""}",82
7544,1176,bank_passbook,"{""name"": ""Rani Netam"", ""account_number"": ""561952099904"", ""ifsc"": ""SBIN033848"", ""bank_name"": ""PNB"", ""balance"": 52107}",81
7545,1471,aadhaar,"{""name"": ""Rani Netam 2"", ""dob"": ""1988-12-23"", ""aadhar_number"": ""369709317069"", ""address"": ""213, Gandhi Chowk, Narayanpur"", ""gender"": ""Female""}",79
7546,1283,caste_certificate,"{""name"": ""Chandra Shekhar"", ""caste"": ""SC"", ""district"": ""Raipur"", ""certificate_number"": ""CG/RAI/57684""}",81
7547,1819,aadhaar,"{""name"": ""Pratibha Soni"", ""dob"": ""1953-04-20"", ""aadhar_number"": ""967914638664"", ""address"": ""367, Nehru Nagar, Janjgir-Champa"", ""gender"": ""Female""}",93
7548,1930,caste_certificate,"{""name"": ""Urmila Dhruv 7"", ""caste"": ""ST"", ""district"": ""Raipur"", ""certificate_number"": ""CG/RAI/36658""}",78
7549,1893,caste_certificate,"{""name"": ""Prakash Pandey"", ""caste"": ""ST"", ""district"": ""Narayanpur"", ""certificate_number"": ""CG/NAR/29306""}",72
7550,1080,aadhaar,"{""name"": ""Kanta Yadav 2"", ""dob"": ""2006-06-12"", ""aadhar_number"": ""179796886805"", ""address"": ""248, Station Road, Balod"", ""gender"": ""Female""}",84
7551,1348,caste_certificate,"{""name"": ""Kailash Banjare 1"", ""caste"": ""OBC"", ""district"": ""Janjgir-Champa"", ""certificate_number"": ""CG/JAN/85479""}",78
7552,1301,bank_passbook,"{""name"": ""Mohan Thakur"", ""account_number"": ""625413871239"", ""ifsc"": ""SBIN094088"", ""bank_name"": ""Bank of Baroda"", ""balance"": 44699}",94
7553,1833,aadhaar,"{""name"": ""Sushila Pandey 9"", ""dob"": ""1974-01-04"", ""aadhar_number"": ""855451460919"", ""address"": ""114, Main Road, Kondagaon"", ""gender"": ""Female""}",90
7554,1568,bank_passbook,"{""name"": ""Saraswati Patle"", ""account_number"": ""429503847340"", ""ifsc"": ""SBIN033544"", ""bank_name"": ""Bank of Baroda"", ""balance"": 100238}",77
7555,1518,aadhaar,"{""name"": ""Ramkumar Lahre"", ""dob"": ""1991-03-22"", ""aadhar_number"": ""184285969325"", ""address"": ""891, Station Road, Balod"", ""gender"": ""Male""}",98
7556,1376,aadhaar,"{""name"": ""Chandra Shekhar"", ""dob"": ""1952-03-16"", ""aadhar_number"": ""334324474175"", ""address"": ""389, Station Road, Bijapur"", ""gender"": ""Male""}",75
7557,1640,aadhaar,"{""name"": ""Sudha Gupta"", ""dob"": ""1988-04-12"", ""aadhar_number"": ""429907472966"", ""address"": ""617, Station Road, Surajpur"", ""gender"": ""Female""}",73
7558,1932,domicile_certificate,"{""name"": ""Bharat Mandavi"", ""dob"": ""2006-01-10"", ""district"": ""Raigarh"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 22}",94
7559,1503,bank_passbook,"{""name"": ""Rajesh Verma"", ""account_number"": ""826930410336"", ""ifsc"": ""SBIN060776"", ""bank_name"": ""Bank of Baroda"", ""balance"": 47670}",88
7560,1611,bank_passbook,"{""name"": ""Rani Netam"", ""account_number"": ""589586316494"", ""ifsc"": ""SBIN032744"", ""bank_name"": ""Bank of Baroda"", ""balance"": 116586}",93
7561,1210,caste_certificate,"{""name"": ""Seema Chandel"", ""caste"": ""General"", ""district"": ""Rajnandgaon"", ""certificate_number"": ""CG/RAJ/38102""}",90
7562,1930,bank_passbook,"{""name"": ""Urmila Dhruv 7"", ""account_number"": ""682476253919"", ""ifsc"": ""SBIN074991"", ""bank_name"": ""Bank of Baroda"", ""balance"": 31999}",81
7563,1246,aadhaar,"{""name"": ""Hemant Kosare"", ""dob"": ""1987-11-23"", ""aadhar_number"": ""118242241246"", ""address"": ""425, Main Road, Bilaspur"", ""gender"": ""Male""}",71
7564,1476,caste_certificate,"{""name"": ""Urmila Dhruv"", ""caste"": ""SC"", ""district"": ""Sukma"", ""certificate_number"": ""CG/SUK/25627""}",78
7565,1378,aadhaar,"{""name"": ""Ramkumar Lahre 6"", ""dob"": ""1935-10-09"", ""aadhar_number"": ""797996673459"", ""address"": ""192, Station Road, Surguja"", ""gender"": ""Male""}",95
7566,1542,income_certificate,"{""name"": ""Jagdish Porte"", ""annual_income"": ""Village RG"", ""district"": ""Surajpur"", ""issued_by"": ""Tehsildar Surajpur"", ""financial_year"": ""2024-25""}",97
7567,1285,domicile_certificate,"{""name"": ""Rani Netam 2"", ""dob"": ""1942-06-23"", ""district"": ""Rajnandgaon"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 16}",99
7568,1704,income_certificate,"{""name"": ""Ravi Gupta"", ""annual_income"": ""Colony 11"", ""district"": ""Baloda Bazar"", ""issued_by"": ""Tehsildar Baloda Bazar"", ""financial_year"": ""2024-25""}",71
7569,1348,domicile_certificate,"{""name"": ""Kailash Banjare 1"", ""dob"": ""1999-08-23"", ""district"": ""Janjgir-Champa"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 40}",75
7570,1267,caste_certificate,"{""name"": ""Vijay Singh"", ""caste"": ""General"", ""district"": ""Raipur"", ""certificate_number"": ""CG/RAI/35764""}",72
7571,1027,bank_passbook,"{""name"": ""Brijlal Tandon"", ""account_number"": ""250718090736"", ""ifsc"": ""SBIN042898"", ""bank_name"": ""Canara Bank"", ""balance"": 79606}",98
7572,1973,income_certificate,"{""name"": ""Laxmi Tiwari"", ""annual_income"": ""Ward 1"", ""district"": ""Balod"", ""issued_by"": ""Tehsildar Balod"", ""financial_year"": ""2024-25""}",93
7573,1490,bank_passbook,"{""name"": ""Anil Sharma"", ""account_number"": ""850072883751"", ""ifsc"": ""SBIN060322"", ""bank_name"": ""PNB"", ""balance"": 81881}",76
7574,1763,aadhaar,"{""name"": ""Brijlal Tandon 4"", ""dob"": ""1944-01-18"", ""aadhar_number"": ""993844404588"", ""address"": ""451, Main Road, Kanker"", ""gender"": ""Male""}",96
7575,1651,aadhaar,"{""name"": ""Umesh Dhruv"", ""dob"": ""1944-09-11"", ""aadhar_number"": ""296914336299"", ""address"": ""286, Nehru Nagar, Kabirdham"", ""gender"": ""Male""}",99
7576,1276,domicile_certificate,"{""name"": ""Hema Sinha"", ""dob"": ""1971-12-28"", ""district"": ""Sukma"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 5}",83
7577,1431,bank_passbook,"{""name"": ""Ravi Gupta"", ""account_number"": ""226225895423"", ""ifsc"": ""SBIN013471"", ""bank_name"": ""Canara Bank"", ""balance"": 109323}",77
7578,1768,domicile_certificate,"{""name"": ""Sudha Gupta 3"", ""dob"": ""1988-02-16"", ""district"": ""Bijapur"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 24}",89
7579,1105,income_certificate,"{""name"": ""Chandra Shekhar"", ""annual_income"": ""Colony 5"", ""district"": ""Kabirdham"", ""issued_by"": ""Tehsildar Kabirdham"", ""financial_year"": ""2024-25""}",95
7580,1879,aadhaar,"{""name"": ""Anita Patel"", ""dob"": ""1979-03-20"", ""aadhar_number"": ""360622901138"", ""address"": ""356, Nehru Nagar, Gariaband"", ""gender"": ""Female""}",86
