citizen_id,full_name,dob,age,gender,district,village_or_city,address,pincode,occupation,annual_income,caste,aadhar_number,mobile_number
1533,Geeta Sharma,1950-06-25,75,Female,Mahasamund,Village HW,"543, Indira Nagar, Mahasamund",496404,Carpenter,49301,General,865507846850,9957443034
1534,Dinesh Patel,1981-01-09,44,Male,Surajpur,Colony 10,"169, Main Road, Surajpur",491632,Housewife,574911,OBC,401536415471,9553132593
1535,Kiran Banjare,1982-02-13,43,Female,Rajnandgaon,Village ZN,"47, Main Road, Rajnandgaon",497863,Driver,130966,OBC,141052769819,9878092704
1536,Rajesh Verma 9,1982-04-28,43,Male,Mungeli,Mungeli Nagar,"912, Gandhi Chowk, Mungeli",497661,Government Employee,389310,ST,605986787442,9275854859
1537,Rani Netam,1963-07-14,62,Female,Narayanpur,Narayanpur Nagar,"312, Indira Nagar, Narayanpur",497459,Student,763427,ST,502000245393,9132155130
1538,Prakash Pandey,1981-11-15,44,Male,Raigarh,Raigarh Nagar,"699, Main Road, Raigarh",492326,Shop Owner,88132,ST,699727367746,9202582543
1539,Umesh Dhruv 3,1998-07-17,27,Male,Mungeli,Mungeli Nagar,"857, Main Road, Mungeli",491035,Teacher,380337,General,491060183647,9238750827
1540,Meena Lahre,1994-09-26,31,Female,Bemetara,Village ZF,"492, Nehru Nagar, Bemetara",492629,Shop Owner,245208,SC,726290529187,9683160827
1541,Jagdish Porte,1940-09-28,85,Male,Bemetara,Bemetara Nagar,"949, Indira Nagar, Bemetara",495370,Driver,415345,SC,222999362165,9914388232
1542,Jagdish Porte,1956-12-31,69,Male,Surajpur,Village RG,"274, Nehru Nagar, Surajpur",491001,Unemployed,271380,ST,326430954497,9912799702
1543,Anil Sharma,1949-08-09,76,Male,Bilaspur,Colony 15,"778, Indira Nagar, Bilaspur",497461,Unemployed,206161,ST,529883220125,9608320048
1544,Poonam Kosare,1996-08-10,29,Female,Bemetara,Colony 14,"358, Gandhi Chowk, Bemetara",495680,Weaver,380298,SC,852386003044,9361995171
1545,Chandra Shekhar,1953-11-27,72,Male,Bijapur,Bijapur Nagar,"659, Indira Nagar, Bijapur",491372,Weaver,792838,SC,014374830930,9967139719
1546,Rajesh Verma,1991-11-17,34,Male,Korba,Korba Nagar,"121, Nehru Nagar, Korba",493360,Unemployed,186605,General,191116612201,9907258733
1547,Santram Dhivar,1938-05-21,87,Male,Dantewada,Village GN,"214, Indira Nagar, Dantewada",490110,Carpenter,105278,SC,812421140868,9250952294
1548,Rekha Verma 4,1997-12-02,28,Female,Kabirdham,Ward 12,"830, Main Road, Kabirdham",496598,Teacher,299126,SC,297013712436,9585856423
1549,Mohan Thakur,2001-09-09,24,Male,Sukma,Ward 5,"433, Main Road, Sukma",492965,Driver,50252,ST,402990716690,9632248155
1550,Harish Tiwari 1,1954-12-19,71,Male,Narayanpur,Ward 23,"128, Main Road, Narayanpur",495048,Government Employee,612620,ST,975649157955,9462347124
1551,Saraswati Patle 1,1984-11-06,41,Female,Bilaspur,Ward 25,"40, Gandhi Chowk, Bilaspur",490219,Weaver,295187,OBC,176417268080,9815712901
1552,Ramkumar Lahre 2,1952-08-07,73,Male,Gariaband,Gariaband Nagar,"56, Nehru Nagar, Gariaband",495838,Teacher,146979,General,458474362130,9096258857
1553,Seema Chandel,1957-10-30,68,Female,Baloda Bazar,Ward 1,"342, Gandhi Chowk, Baloda Bazar",495498,Teacher,191048,ST,466621591832,9700046661
1554,Prakash Pandey,1937-04-20,88,Male,Sukma,Colony 1,"603, Nehru Nagar, Sukma",495461,Unemployed,53071,General,049388194905,9315204998
1555,Mukesh Yadav,1993-01-26,32,Male,Balrampur,Colony 13,"655, Gandhi Chowk, Balrampur",495309,Student,97374,ST,166984166123,9740779433
1556,Bimla Mishra,1951-06-26,74,Female,Raigarh,Village WQ,"597, Indira Nagar, Raigarh",497471,Student,633869,General,142620370878,9211602041
1557,Mukesh Yadav 6,1996-06-16,29,Male,Narayanpur,Colony 9,"923, Gandhi Chowk, Narayanpur",497352,Student,78255,General,889480186448,9221758839
1558,Meena Lahre,1936-02-05,89,Female,Mungeli,Village BZ,"554, Main Road, Mungeli",493431,Unemployed,107370,General,236914961128,9794296882
1559,Laxmi Tiwari,1986-12-21,39,Female,Kondagaon,Ward 30,"274, Main Road, Kondagaon",494824,Government Employee,35455,SC,196156078327,9488356517
1560,Mukesh Yadav,1994-02-25,31,Male,Kondagaon,Ward 21,"907, Indira Nagar, Kondagaon",497588,Self Employed,224198,ST,683496047842,9170285162
1561,Manju Tandon,2003-04-02,22,Female,Janjgir-Champa,Janjgir-Champa Nagar,"1, Indira Nagar, Janjgir-Champa",497928,Driver,516394,SC,868839062467,9287991609
1562,Mahesh Sahu 4,1945-03-13,80,Male,Surajpur,Village YX,"678, Indira Nagar, Surajpur",495244,Labour,507255,ST,133760523045,9881650254
1563,Ashok Patle 2,1990-05-09,35,Male,Rajnandgaon,Rajnandgaon Nagar,"714, Station Road, Rajnandgaon",492242,Farmer,259155,ST,177182498980,9880678214
1564,Deepak Sinha 9,1944-06-12,81,Male,Janjgir-Champa,Colony 3,"642, Nehru Nagar, Janjgir-Champa",497760,Shop Owner,311604,OBC,969874869415,9594501192
1565,Dilip Nishad 8,1967-06-24,58,Male,Janjgir-Champa,Village MW,"117, Main Road, Janjgir-Champa",493887,Student,340893,General,398863653621,9894559067
1566,Suresh Yadav 5,1947-04-03,78,Male,Dantewada,Ward 17,"301, Nehru Nagar, Dantewada",493073,Carpenter,788267,ST,676056420456,9577580974
1567,Santosh Dewangan 9,1989-08-30,36,Male,Raipur,Village EH,"265, Nehru Nagar, Raipur",497176,Self Employed,373947,OBC,654016599530,9062212242
1568,Saraswati Patle,1977-12-24,48,Female,Narayanpur,Narayanpur Nagar,"783, Station Road, Narayanpur",495024,Student,33586,General,241158488600,9801798677
1569,Rajesh Verma 2,1950-07-29,75,Male,Surajpur,Ward 20,"954, Station Road, Surajpur",493655,Labour,614198,SC,261212038437,9536596807
1570,Sunil Netam,1992-01-30,33,Male,Surguja,Village IQ,"131, Main Road, Surguja",495503,Housewife,210965,SC,454006445475,9231123274
1571,Hemant Kosare,2000-08-22,25,Male,Baloda Bazar,Ward 22,"462, Nehru Nagar, Baloda Bazar",497383,Self Employed,213674,SC,272038862175,9080196304
1572,Ramkumar Lahre,1938-01-15,87,Male,Mahasamund,Mahasamund Nagar,"274, Indira Nagar, Mahasamund",497322,Teacher,50083,SC,001816778481,9652444544
1573,Pushpa Devi,1953-12-04,72,Female,Mungeli,Colony 2,"618, Indira Nagar, Mungeli",491782,Unemployed,294827,General,053912878848,9699969882
1574,Suresh Yadav,1963-04-12,62,Male,Baloda Bazar,Colony 14,"108, Station Road, Baloda Bazar",496880,Unemployed,216531,ST,301986424238,9397283391
1575,Kamla Sahu,1994-03-26,31,Female,Mungeli,Mungeli Nagar,"967, Indira Nagar, Mungeli",491722,Labour,284922,General,983221010232,9001867661
1576,Virendra Soni 9,1995-10-11,30,Male,Baloda Bazar,Ward 23,"838, Station Road, Baloda Bazar",491552,Government Employee,32181,SC,038453198074,9682354695
1577,Suresh Yadav 1,1976-01-25,49,Male,Sukma,Village FA,"967, Station Road, Sukma",497803,Weaver,264698,General,500666641106,9541134078
1578,Dinesh Patel,1988-02-16,37,Male,Bastar,Ward 25,"377, Indira Nagar, Bastar",496228,Teacher,293717,OBC,482689996269,9708386888
1579,Dinesh Patel,1996-04-04,29,Male,Kondagaon,Ward 21,"373, Main Road, Kondagaon",493040,Driver,245164,ST,197609320126,9578982604
1580,Naresh Chandel,2003-05-05,22,Male,Surajpur,Colony 13,"370, Station Road, Surajpur",494182,Government Employee,461750,ST,774127469211,9882419962
1581,Mamta Dewangan 3,1989-03-05,36,Female,Baloda Bazar,Colony 2,"55, Station Road, Baloda Bazar",495907,Weaver,140094,OBC,185457056820,9922570900
1582,Jagdish Porte,1998-03-26,27,Male,Kanker,Kanker Nagar,"217, Gandhi Chowk, Kanker",492282,Unemployed,663769,OBC,895400178822,9473126168
1583,Ramesh Kumar,1940-05-07,85,Male,Kabirdham,Ward 18,"94, Main Road, Kabirdham",494706,Government Employee,720036,OBC,711526105370,9923007169
1584,Dilip Nishad 8,1958-01-25,67,Male,Narayanpur,Village UC,"576, Station Road, Narayanpur",495728,Shop Owner,104654,OBC,987698936529,9447161982
1585,Lalita Singh,1983-05-14,42,Female,Durg,Ward 7,"37, Station Road, Durg",492723,Farmer,121539,ST,321743574835,9268064860
1586,Urmila Dhruv 9,1954-09-18,71,Female,Narayanpur,Narayanpur Nagar,"561, Station Road, Narayanpur",497928,Labour,49864,ST,462805507740,9657955156
1587,Lalita Singh,2000-06-24,25,Female,Raipur,Village BR,"924, Station Road, Raipur",490878,Farmer,333459,SC,091311178619,9025476022
1588,Ganesh Markam,1968-05-05,57,Male,Janjgir-Champa,Janjgir-Champa Nagar,"1, Main Road, Janjgir-Champa",495463,Labour,138111,SC,950026015153,9259479507
1589,Suresh Yadav,1979-03-26,46,Male,Rajnandgaon,Rajnandgaon Nagar,"475, Indira Nagar, Rajnandgaon",494512,Farmer,771352,SC,031006493403,9910452036
1590,Umesh Dhruv,2003-04-11,22,Male,Dantewada,Ward 3,"979, Gandhi Chowk, Dantewada",495358,Government Employee,723276,OBC,855359520561,9006799006
1591,Bharat Mandavi,1984-03-07,41,Male,Bilaspur,Colony 12,"489, Station Road, Bilaspur",490362,Weaver,651125,SC,233944953006,9776255032
1592,Chandra Shekhar 8,1954-02-16,71,Male,Mahasamund,Colony 15,"189, Station Road, Mahasamund",490867,Unemployed,198175,General,292334511009,9060530886
1593,Mohan Thakur 3,1945-07-12,80,Male,Durg,Durg Nagar,"632, Main Road, Durg",492307,Carpenter,147831,ST,598875921299,9642603362
1594,Sanjay Mishra,1976-02-11,49,Male,Kabirdham,Village QF,"474, Nehru Nagar, Kabirdham",497291,Farmer,183052,General,711523802362,9192158189
1595,Laxmi Tiwari 6,1985-10-19,40,Female,Rajnandgaon,Colony 2,"217, Indira Nagar, Rajnandgaon",493043,Government Employee,171379,SC,977216880053,9789318692
1596,Virendra Soni,1950-07-12,75,Male,Gariaband,Ward 9,"674, Main Road, Gariaband",494210,Labour,118827,ST,200283948232,9204144743
1597,Manju Tandon,1982-02-25,43,Female,Bijapur,Bijapur Nagar,"718, Main Road, Bijapur",495515,Labour,342620,General,203042322775,9213530281
1598,Shanta Markam,1971-08-04,54,Female,Bastar,Ward 13,"353, Indira Nagar, Bastar",491891,Unemployed,243287,ST,919832102916,9174690298
1599,Kamla Sahu,1937-09-05,88,Female,Bastar,Village XR,"69, Indira Nagar, Bastar",493172,Self Employed,94381,General,316708056856,9670636219
1600,Mukesh Yadav,1967-07-06,58,Male,Bilaspur,Village SJ,"308, Main Road, Bilaspur",493613,Self Employed,45735,SC,933965049627,9322626114
1601,Mamta Dewangan 7,1994-10-06,31,Female,Korba,Village XK,"273, Gandhi Chowk, Korba",490831,Carpenter,284543,General,879919623419,9964338532
1602,Deepak Sinha,1951-10-23,74,Male,Kabirdham,Kabirdham Nagar,"231, Gandhi Chowk, Kabirdham",492136,Teacher,418211,OBC,115876054576,9947576945
1603,Rani Netam,1974-03-26,51,Female,Kabirdham,Colony 7,"954, Indira Nagar, Kabirdham",496365,Housewife,125761,General,634212545080,9959481526
1604,Rajesh Verma,1968-05-13,57,Male,Surajpur,Colony 14,"187, Main Road, Surajpur",496992,Teacher,134047,SC,235914261404,9893326145
1605,Vijay Singh,1940-01-27,85,Male,Bemetara,Colony 11,"232, Main Road, Bemetara",497873,Carpenter,415723,General,785221158718,9452354268
1606,Mamta Dewangan 8,1939-06-04,86,Female,Rajnandgaon,Ward 16,"709, Indira Nagar, Rajnandgaon",493367,Government Employee,477379,OBC,777296656337,9014005278
1607,Ramesh Kumar,1968-01-12,57,Male,Kanker,Ward 21,"26, Gandhi Chowk, Kanker",493964,Carpenter,36780,General,425731609439,9136817203
1608,Vijay Singh,1966-02-03,59,Male,Kabirdham,Colony 13,"181, Main Road, Kabirdham",494923,Carpenter,115191,ST,352595332227,9393899204
1609,Harish Tiwari,1997-04-12,28,Male,Janjgir-Champa,Janjgir-Champa Nagar,"434, Nehru Nagar, Janjgir-Champa",490714,Housewife,24555,ST,610870826971,9823601071
1610,Durga Mandavi 9,1955-01-02,70,Female,Mungeli,Ward 22,"987, Nehru Nagar, Mungeli",495458,Carpenter,335455,SC,846735742233,9222801944
1611,Rani Netam,1995-03-16,30,Female,Bijapur,Bijapur Nagar,"183, Station Road, Bijapur",493318,Farmer,127617,SC,350637311804,9674130753
1612,Ravi Gupta,1993-08-31,32,Male,Mungeli,Ward 11,"226, Nehru Nagar, Mungeli",491430,Self Employed,283358,SC,639756154705,9549121516
1613,Mahesh Sahu 6,1964-08-30,61,Male,Balod,Ward 9,"591, Nehru Nagar, Balod",494854,Teacher,268191,ST,520702042620,9197121241
1614,Hema Sinha 7,1990-09-18,35,Female,Mahasamund,Colony 11,"416, Main Road, Mahasamund",494640,Housewife,169450,OBC,677319227607,9598897865
1615,Sushila Pandey,1953-09-21,72,Female,Jashpur,Village SW,"208, Main Road, Jashpur",494937,Student,250200,SC,430895231202,9191505764
1616,Kailash Banjare,2006-10-17,19,Male,Dantewada,Ward 16,"144, Nehru Nagar, Dantewada",497932,Housewife,230261,SC,867649797416,9365604500
1617,Anita Patel,1997-10-10,28,Female,Janjgir-Champa,Colony 10,"999, Station Road, Janjgir-Champa",494629,Self Employed,271741,ST,119529635305,9970255128
1618,Urmila Dhruv,1953-07-30,72,Female,Balod,Village HC,"629, Station Road, Balod",497506,Housewife,296694,SC,965466345443,9441491699
1619,Santosh Dewangan,1956-10-24,69,Male,Narayanpur,Colony 10,"292, Gandhi Chowk, Narayanpur",494710,Shop Owner,538305,General,882230958629,9739889413
1620,Kamla Sahu,2003-04-08,22,Female,Surajpur,Surajpur Nagar,"118, Nehru Nagar, Surajpur",496240,Farmer,229000,SC,346557922030,9044964612
1621,Santosh Dewangan,1937-07-09,88,Male,Korba,Korba Nagar,"798, Main Road, Korba",491672,Weaver,574755,ST,589635957086,9199314584
1622,Mamta Dewangan,1970-08-22,55,Female,Mahasamund,Village CC,"50, Gandhi Chowk, Mahasamund",492430,Labour,73398,OBC,203347424631,9043796868
1623,Suresh Yadav,1993-06-24,32,Male,Kanker,Village WE,"391, Indira Nagar, Kanker",497859,Farmer,125475,General,774174304350,9238502289
1624,Bharat Mandavi,1951-04-26,74,Male,Bemetara,Bemetara Nagar,"204, Gandhi Chowk, Bemetara",491094,Housewife,726951,OBC,020256913303,9033467711
1625,Kanta Yadav,1936-01-09,89,Female,Bemetara,Colony 13,"625, Indira Nagar, Bemetara",492846,Government Employee,118093,General,245301239847,9230342028
1626,Deepak Sinha 1,1943-03-20,82,Male,Bemetara,Bemetara Nagar,"300, Main Road, Bemetara",497218,Government Employee,126735,ST,487177546199,9240658387
1627,Kanta Yadav,1991-06-27,34,Female,Korba,Korba Nagar,"325, Indira Nagar, Korba",490329,Driver,239979,ST,684482373379,9121211018
1628,Meena Lahre 6,1996-10-26,29,Female,Mungeli,Ward 14,"686, Main Road, Mungeli",493723,Farmer,654139,SC,039251999452,9951712227
1629,Laxmi Tiwari 4,1985-01-31,40,Female,Bemetara,Village FA,"154, Gandhi Chowk, Bemetara",490926,Self Employed,109014,SC,496330833444,9704887899
1630,Ramesh Kumar 1,1949-12-22,76,Male,Raipur,Colony 11,"785, Indira Nagar, Raipur",495607,Government Employee,120412,SC,377492663295,9634277752
1631,Manju Tandon,1948-11-04,77,Female,Raipur,Ward 14,"146, Indira Nagar, Raipur",491097,Farmer,300132,OBC,294115630295,9596363726
1632,Sushila Pandey,1961-09-04,64,Female,Kondagaon,Colony 7,"78, Station Road, Kondagaon",495434,Shop Owner,157096,SC,133138004983,9211221215
1633,Umesh Dhruv,1945-03-03,80,Male,Narayanpur,Colony 14,"557, Nehru Nagar, Narayanpur",494390,Unemployed,556214,General,191854880644,9200629877
1634,Ashok Patle 6,1981-10-13,44,Male,Kanker,Colony 11,"289, Nehru Nagar, Kanker",496136,Shop Owner,181131,ST,234219262213,9204104294
1635,Vijay Singh,1945-03-07,80,Male,Dantewada,Ward 24,"93, Nehru Nagar, Dantewada",497068,Driver,366370,ST,999949812831,9800366602
1636,Suresh Yadav 4,2002-03-03,23,Male,Surguja,Colony 9,"194, Main Road, Surguja",490032,Government Employee,235627,OBC,438380582692,9990076862
1637,Bimla Mishra,1956-12-16,69,Female,Janjgir-Champa,Colony 15,"690, Gandhi Chowk, Janjgir-Champa",491758,Unemployed,345818,General,851862671368,9410132823
1638,Seema Chandel,1943-12-16,82,Female,Kondagaon,Village QX,"920, Gandhi Chowk, Kondagaon",493778,Weaver,374432,General,875067761065,9920881431
1639,Rajesh Verma,1974-12-13,51,Male,Balod,Ward 4,"361, Indira Nagar, Balod",493433,Driver,737250,OBC,845720266568,9629591257
1640,Sudha Gupta,1988-04-12,37,Female,Surajpur,Surajpur Nagar,"617, Station Road, Surajpur",495499,Self Employed,152368,ST,429907472966,9941799670
1641,Ramesh Kumar,1988-06-20,37,Male,Bemetara,Village VV,"573, Station Road, Bemetara",495617,Driver,549017,ST,418398416734,9785369881
1642,Sudha Gupta,1982-12-11,43,Female,Raipur,Raipur Nagar,"679, Indira Nagar, Raipur",496605,Self Employed,571268,OBC,102627066489,9008248458
1643,Brijlal Tandon 9,1983-06-23,42,Male,Surajpur,Ward 18,"338, Nehru Nagar, Surajpur",492500,Carpenter,688917,OBC,997418563027,9500030566
1644,Kailash Banjare,2004-11-28,21,Male,Balrampur,Village UG,"397, Station Road, Balrampur",490796,Housewife,94099,OBC,784679087018,9726001365
1645,Suresh Yadav 5,1962-04-01,63,Male,Bastar,Colony 1,"496, Station Road, Bastar",495450,Government Employee,692881,ST,524062215599,9672562221
1646,Ramesh Kumar,1954-05-24,71,Male,Jashpur,Ward 21,"265, Nehru Nagar, Jashpur",492518,Unemployed,559161,SC,559396521383,9507124553
1647,Anil Sharma,1988-07-11,37,Male,Bilaspur,Bilaspur Nagar,"675, Gandhi Chowk, Bilaspur",497754,Student,435647,ST,327726488395,9855852294
1648,Vandana Nishad,1947-08-14,78,Female,Narayanpur,Ward 28,"515, Station Road, Narayanpur",494008,Government Employee,267605,General,050805491477,9447353524
1649,Pratibha Soni,2001-10-02,24,Female,Bijapur,Colony 14,"122, Station Road, Bijapur",494757,Shop Owner,299705,ST,344930537880,9331836113
1650,Sushila Pandey,1988-12-20,37,Female,Surguja,Surguja Nagar,"832, Indira Nagar, Surguja",490560,Government Employee,275808,ST,304862515217,9465353780
1651,Umesh Dhruv,1944-09-11,81,Male,Kabirdham,Village VP,"286, Nehru Nagar, Kabirdham",494068,Student,266050,ST,296914336299,9946645099
1652,Kailash Banjare,1996-12-02,29,Male,Bilaspur,Village BR,"492, Gandhi Chowk, Bilaspur",494731,Farmer,211330,SC,211896844246,9488499795
1653,Geeta Sharma,1968-05-04,57,Female,Sukma,Village PK,"773, Indira Nagar, Sukma",491036,Housewife,370880,General,221797891248,9839717059
1654,Ravi Gupta,1958-08-18,67,Male,Kanker,Kanker Nagar,"436, Nehru Nagar, Kanker",496231,Labour,252556,General,123038856811,9939781459
1655,Sanjay Mishra,2001-04-06,24,Male,Balrampur,Balrampur Nagar,"854, Main Road, Balrampur",493648,Unemployed,247100,SC,286693351588,9070532601
1656,Kailash Banjare 2,1935-12-31,90,Male,Janjgir-Champa,Colony 14,"315, Gandhi Chowk, Janjgir-Champa",495295,Government Employee,51896,ST,090858181045,9024373615
1657,Ashok Patle 7,1947-08-11,78,Male,Bemetara,Colony 6,"582, Gandhi Chowk, Bemetara",491713,Government Employee,101091,General,058561547315,9663979255
1658,Dinesh Patel,1957-02-21,68,Male,Mahasamund,Mahasamund Nagar,"859, Indira Nagar, Mahasamund",497464,Teacher,197635,ST,028966605342,9816441610
1659,Hemant Kosare,1976-06-30,49,Male,Kanker,Village GK,"420, Station Road, Kanker",490352,Government Employee,419647,OBC,880273042763,9628144471
1660,Brijlal Tandon,1988-03-03,37,Male,Kanker,Colony 10,"589, Main Road, Kanker",493428,Unemployed,332236,General,922884987455,9135872717
1661,Sanjay Mishra 7,1984-08-28,41,Male,Mungeli,Colony 13,"860, Station Road, Mungeli",496355,Weaver,159206,OBC,439881873877,9583336477
1662,Chandra Shekhar 4,1999-06-06,26,Male,Raipur,Ward 20,"965, Station Road, Raipur",491582,Housewife,619746,General,282625420412,9319057720
1663,Brijlal Tandon 1,1940-02-21,85,Male,Narayanpur,Village PW,"103, Indira Nagar, Narayanpur",491763,Labour,122338,OBC,810979412248,9709872649
1664,Lalita Singh 6,1942-01-27,83,Female,Baloda Bazar,Baloda Bazar Nagar,"297, Main Road, Baloda Bazar",492172,Weaver,206095,OBC,611890034686,9163070286
1665,Seema Chandel,1940-02-04,85,Female,Korba,Village BB,"799, Gandhi Chowk, Korba",493203,Self Employed,168371,SC,368900577950,9017325900
1666,Lalita Singh,1943-02-02,82,Female,Raigarh,Colony 11,"176, Gandhi Chowk, Raigarh",490767,Student,126561,ST,908716722104,9546171928
1667,Ashok Patle,1975-11-12,50,Male,Bastar,Bastar Nagar,"845, Gandhi Chowk, Bastar",496223,Shop Owner,123090,OBC,252160252394,9120944772
1668,Poonam Kosare 3,1972-10-20,53,Female,Jashpur,Jashpur Nagar,"946, Gandhi Chowk, Jashpur",493853,Self Employed,81029,SC,802455985160,9211915891
1669,Kanta Yadav,1971-05-13,54,Female,Sukma,Colony 10,"262, Nehru Nagar, Sukma",494555,Self Employed,388106,ST,237600884474,9083781919
1670,Ashok Patle 3,1942-10-03,83,Male,Balod,Balod Nagar,"403, Indira Nagar, Balod",497881,Weaver,368525,OBC,534848647082,9139865462
1671,Seema Chandel,1950-02-24,75,Female,Durg,Colony 12,"703, Gandhi Chowk, Durg",497097,Farmer,63103,General,330000886346,9739190088
1672,Brijlal Tandon,1943-02-19,82,Male,Rajnandgaon,Ward 9,"24, Indira Nagar, Rajnandgaon",497823,Student,118693,OBC,327379897906,9085481867
1673,Ganesh Markam 1,1937-02-17,88,Male,Balrampur,Balrampur Nagar,"256, Nehru Nagar, Balrampur",490973,Student,214047,ST,118151985458,9294203401
1674,Vijay Singh,1956-07-09,69,Male,Bastar,Village NA,"385, Indira Nagar, Bastar",494975,Driver,96284,SC,667201082402,9818223879
1675,Ramesh Kumar 7,1947-09-09,78,Male,Bilaspur,Ward 17,"509, Station Road, Bilaspur",495643,Government Employee,645141,OBC,536423570041,9291828518
1676,Dilip Nishad,1941-04-17,84,Male,Jashpur,Village ZU,"579, Main Road, Jashpur",492350,Carpenter,608448,General,007923046600,9128382710
1677,Santram Dhivar,1950-10-31,75,Male,Raigarh,Colony 12,"71, Station Road, Raigarh",490734,Labour,138547,SC,850766534460,9422763460
1678,Hemant Kosare 4,1935-09-05,90,Male,Kabirdham,Kabirdham Nagar,"988, Station Road, Kabirdham",494029,Labour,65838,ST,176822512726,9708666562
1679,Mamta Dewangan,1990-10-24,35,Female,Bemetara,Village NR,"810, Indira Nagar, Bemetara",492404,Unemployed,171108,OBC,903500618489,9742235434
1680,Ravi Gupta,2001-05-09,24,Male,Sukma,Sukma Nagar,"89, Station Road, Sukma",496477,Carpenter,216265,SC,254920644111,9973881827
1681,Savita Bai,1973-07-21,52,Female,Janjgir-Champa,Village HK,"513, Indira Nagar, Janjgir-Champa",496606,Labour,288474,SC,968066405110,9212543412
1682,Pratibha Soni 7,1939-08-20,86,Female,Dantewada,Ward 20,"844, Gandhi Chowk, Dantewada",494069,Labour,115680,ST,003203197899,9901140034
1683,Sushila Pandey 2,2002-05-14,23,Female,Narayanpur,Colony 10,"781, Indira Nagar, Narayanpur",493400,Farmer,177516,ST,259084194785,9501137535
1684,Anil Sharma,1937-02-03,88,Male,Baloda Bazar,Colony 9,"536, Main Road, Baloda Bazar",493864,Labour,306958,General,371616088197,9223996477
1685,Naresh Chandel 6,1955-05-27,70,Male,Bilaspur,Ward 15,"922, Main Road, Bilaspur",491492,Shop Owner,326616,SC,578002443236,9221690696
1686,Sunil Netam,1958-05-08,67,Male,Mahasamund,Colony 7,"699, Station Road, Mahasamund",490544,Self Employed,181037,OBC,952150164261,9070335084
1687,Sudha Gupta,1998-02-11,27,Female,Bijapur,Bijapur Nagar,"592, Gandhi Chowk, Bijapur",492364,Housewife,663921,General,300416910530,9215167586
1688,Ganesh Markam,1957-01-18,68,Male,Janjgir-Champa,Village TK,"564, Main Road, Janjgir-Champa",490766,Farmer,127503,General,476427896157,9385512817
1689,Shanta Markam,1947-01-31,78,Female,Janjgir-Champa,Colony 10,"519, Main Road, Janjgir-Champa",492797,Government Employee,69332,General,972360244654,9677205171
1690,Deepak Sinha 9,1976-09-04,49,Male,Rajnandgaon,Colony 5,"545, Gandhi Chowk, Rajnandgaon",493942,Carpenter,206758,General,754380274148,9572602925
1691,Brijlal Tandon,1996-07-16,29,Male,Gariaband,Village EO,"47, Nehru Nagar, Gariaband",493413,Self Employed,21348,ST,632713538676,9259238687
1692,Suresh Yadav,1995-05-03,30,Male,Narayanpur,Colony 9,"606, Gandhi Chowk, Narayanpur",491445,Farmer,354518,SC,340508927396,9159764053
1693,Bharat Mandavi,2001-02-27,24,Male,Baloda Bazar,Village TO,"353, Station Road, Baloda Bazar",491301,Self Employed,707598,General,384227362732,9022271117
1694,Jagdish Porte,1973-04-10,52,Male,Balrampur,Balrampur Nagar,"59, Station Road, Balrampur",491292,Driver,595009,General,448698305216,9903922026
1695,Mukesh Yadav,1943-08-24,82,Male,Bastar,Colony 5,"849, Main Road, Bastar",490497,Self Employed,377634,General,770316370500,9493326724
1696,Ganesh Markam,1945-03-19,80,Male,Bemetara,Colony 13,"444, Gandhi Chowk, Bemetara",497503,Housewife,49136,General,654025998519,9393272728
1697,Anil Sharma,1945-08-21,80,Male,Mahasamund,Village LU,"999, Indira Nagar, Mahasamund",496694,Self Employed,128848,ST,676527284539,9749950708
1698,Bharat Mandavi,1935-04-25,90,Male,Balod,Colony 13,"867, Main Road, Balod",491390,Farmer,324354,General,929022154390,9448909322
1699,Vijay Singh 3,1935-08-26,90,Male,Surguja,Surguja Nagar,"830, Station Road, Surguja",497421,Carpenter,580383,General,193545036988,9843933324
1700,Durga Mandavi,1988-03-07,37,Female,Balod,Ward 5,"356, Indira Nagar, Balod",496117,Weaver,319112,OBC,124412907596,9599920123
1701,Durga Mandavi 8,1976-04-24,49,Female,Dantewada,Ward 19,"929, Main Road, Dantewada",493146,Labour,377270,SC,193759192267,9131753626
1702,Ashok Patle,1994-12-21,31,Male,Gariaband,Ward 21,"919, Gandhi Chowk, Gariaband",495745,Farmer,623202,General,730099284524,9032115355
1703,Prakash Pandey 4,1999-08-22,26,Male,Sukma,Ward 5,"307, Gandhi Chowk, Sukma",495458,Farmer,265768,ST,972479254221,9883458192
1704,Ravi Gupta,1978-05-28,47,Male,Baloda Bazar,Colony 11,"850, Indira Nagar, Baloda Bazar",491625,Teacher,797177,OBC,998651590257,9846408585
1705,Umesh Dhruv 9,1950-06-23,75,Male,Sukma,Colony 12,"139, Nehru Nagar, Sukma",496460,Labour,86573,SC,672925435519,9628222501
1706,Anil Sharma,2006-06-17,19,Male,Kondagaon,Village UM,"458, Gandhi Chowk, Kondagaon",494526,Self Employed,119677,SC,201223414992,9900966270
1707,Saraswati Patle,1958-08-05,67,Female,Kanker,Colony 6,"199, Gandhi Chowk, Kanker",490547,Unemployed,739223,General,039101933538,9922247119
1708,Durga Mandavi,1997-05-26,28,Female,Bilaspur,Colony 3,"498, Main Road, Bilaspur",492625,Self Employed,34535,ST,076264385009,9537234617
